89.245	89.171	89.2335	89.0889	89.5699	89.1454	81437	89671	62.7903	98.0854	0.4649	0.5821	101.8471	101.0138	99.466	100.1546
89.39	89.227	89.2495	89.1402	89.615	89.1894	58925	86654	63.3581	97.345	0.4222	0.5164	101.8471	101.0221	99.4883	100.1479
89.41	89.325	89.2605	89.1936	89.6565	89.2301	160320	90814	66.3944	135.8717	0.4021	0.4684	101.9724	101.0315	99.4883	100.1414
89.52	89.438	89.285	89.2473	89.6824	89.2536	112655	92343	69.0326	150.2371	0.4029	0.439	101.9724	101.0409	99.605	100.136
89.625	89.533	89.333	89.306	89.7046	89.2741	67499	92298	71.2329	150.5138	0.4038	0.4192	101.9724	101.0502	99.7105	100.1318
89.72	89.575	89.373	89.3473	89.7262	89.2944	204981	100644	64.9546	90.6552	0.3803	0.4023	101.836	101.058	99.7105	100.1276
89.6	89.619	89.423	89.3727	89.758	89.3251	132658	94431	65.7669	86.2327	0.4566	0.4092	101.836	101.0657	99.7439	100.1238
89.63	89.645	89.485	89.3887	89.7982	89.3679	198120	97529	66.3273	80.0218	0.6368	0.4561	101.8587	101.0736	99.7439	100.12
89.65	89.626	89.532	89.3987	89.8155	89.3848	141356	102590	59.9829	34.8285	0.7251	0.5205	101.8587	101.0814	99.6104	100.1149
89.53	89.59	89.5615	89.4187	89.8197	89.3871	66160	100790	60.3236	30.9183	0.7031	0.5804	101.8587	101.0891	99.6215	100.11
89.54	89.584	89.5795	89.4433	89.8278	89.3952	39475	100202	61.3853	34.3801	0.6552	0.6354	101.8587	101.0968	99.6549	100.1055
89.57	89.602	89.6105	89.4827	89.8393	89.4068	126675	104561	66.2489	110.7799	0.6312	0.6703	102.0293	101.1061	99.6549	100.101
89.72	89.647	89.646	89.539	89.8452	89.4132	57082	104643	70.3979	189.9807	0.6263	0.6682	102.0293	101.1153	99.8271	100.0983
89.875	89.6723	89.6491	89.5788	89.8435	89.4127	59757	104674	59.3264	29.9132	0.5285	0.6289	101.7813	101.1219	99.8271	100.0956
89.6565	89.6683	89.6292	89.5971	89.8664	89.4324	114824	108128	53.6497	-95.597	0.2506	0.5384	101.6263	101.1269	99.8271	100.0929
89.52	89.6683	89.6262	89.6091	89.887	89.4519	150718	112747	55.3356	-57.0732	0.0866	0.4246	101.6831	101.1325	99.8271	100.0903
89.57	89.6483	89.6252	89.6231	89.9166	89.4805	113706	116399	57.0192	-10.0935	0.0073	0.2999	101.6831	101.1379	99.8828	100.0882
89.62	89.5893	89.6181	89.6271	89.9421	89.5049	132450	114541	55.2258	-40.3467	0.0115	0.1769	101.6377	101.1429	99.8828	100.0862
89.58	89.562	89.6171	89.6201	89.9575	89.519	69373	111656	52.5553	-87.0582	0.0529	0.0818	101.6377	101.1478	99.8159	100.0835
89.52	89.614	89.6412	89.6241	89.9678	89.5289	64614	111463	61.2899	120.8335	0.0071	0.0331	101.6377	101.1527	100.1058	100.0837
89.78	89.662	89.6651	89.6381	89.9617	89.5208	64568	102102	62.1556	114.3574	0.0551	0.0268	101.6377	101.1575	100.1393	100.0843
89.81	89.7255	89.6869	89.6586	89.9529	89.511	61054	97329	65.6698	149.7039	0.1867	0.0627	101.6377	101.1623	100.2814	100.0862
89.9375	89.7935	89.6914	89.6766	89.9523	89.5092	144982	93786	64.7805	112.6905	0.328	0.126	101.6179	101.1668	100.2814	100.0882
89.92	89.8575	89.7097	89.6973	89.9544	89.5101	44226	87311	60.7323	61.7199	0.3257	0.1805	101.6179	101.1713	100.1922	100.0892
89.84	89.8635	89.7387	89.7153	89.9553	89.5111	31504	85001	59.2374	40.8632	0.2867	0.2364	101.6179	101.1758	100.1587	100.0899
89.81	89.8295	89.7458	89.7199	89.9482	89.5036	58427	86264	51.5011	-34.6911	0.131	0.2516	101.4256	101.1783	100.1587	100.0906
89.64	89.7631	89.7443	89.7123	89.9485	89.5031	171149	89229	50.072	-48.9259	0.0714	0.2285	101.3865	101.1803	100.1587	100.0912
89.6055	89.7171	89.7553	89.7	89.9412	89.4965	74466	90388	53.4774	-14.8082	0.1697	0.1969	101.3865	101.1824	100.2532	100.0929
89.69	89.6931	89.7753	89.7042	89.927	89.4849	44846	89394	54.6597	-5.1914	0.1516	0.1621	101.3865	101.1844	100.2867	100.0948
89.72	89.6731	89.7683	89.7169	89.9076	89.4719	80442	87102	54.1654	-16.2351	0.0583	0.1164	101.3752	101.1863	100.2867	100.0967
89.71	89.6711	89.7503	89.7209	89.8966	89.4681	57189	80866	50.2513	-71.7965	0.0005	0.0903	101.3752	101.1882	100.1973	100.0977
89.63	89.692	89.7275	89.7269	89.8744	89.4515	43656	76196	53.8433	-33.3351	0.0086	0.0778	101.3752	101.1901	100.2867	100.0996
89.71	89.684	89.7005	89.7315	89.8553	89.438	60053	71370	50.8765	-68.277	0.1087	0.0656	101.3074	101.1912	100.2867	100.1014
89.65	89.658	89.6756	89.7362	89.8454	89.4328	37343	69235	48.0263	-99.2429	0.5543	0.1461	101.3074	101.1924	100.2196	100.1026
89.59	89.622	89.6476	89.7195	89.8333	89.4255	54258	68544	45.294	-134.2657	0.6714	0.2687	101.2396	101.1928	100.2196	100.1038
89.53	89.618	89.6445	89.7062	89.8221	89.4255	61260	68324	49.4257	-59.9054	0.6769	0.404	101.3301	101.1942	100.2196	100.1049
89.61	89.574	89.633	89.6764	89.8161	89.43	38804	66840	44.0553	-159.981	0.6715	0.5366	101.3301	101.1956	100.0855	100.1047
89.4901	89.548	89.616	89.6497	89.8176	89.4425	48930	60437	45.6414	-113.928	0.6512	0.6451	101.3639	101.1972	100.0855	100.1045
89.52	89.551	89.6045	89.634	89.8264	89.4611	34267	59773	49.9832	-16.7368	0.5166	0.6375	101.3639	101.1989	100.1805	100.1053
89.605	89.561	89.5915	89.6187	89.84	89.4843	51872	61131	48.7499	-41.1059	0.4008	0.5834	101.3356	101.2003	100.1805	100.106
89.58	89.5663	89.5921	89.6185	89.8446	89.4967	45335	60258	51.6385	25.8783	0.3224	0.5125	101.3356	101.2016	100.2434	100.1074
89.6362	89.6042	89.5891	89.6234	89.8456	89.5083	47608	52022	53.8231	85.348	0.2333	0.4249	101.3851	101.2034	100.2434	100.1088
89.68	89.6522	89.6001	89.6281	89.8369	89.508	46936	50187	57.5912	166.5815	0.0202	0.2987	101.3851	101.2052	100.3328	100.111
89.76	89.6952	89.6231	89.6348	89.8326	89.512	37606	49704	60.2133	172.0487	0.0586	0.2071	101.3851	101.207	100.3999	100.1139
89.82	89.7512	89.6561	89.6448	89.8379	89.5237	58558	48245	61.9045	167.8733	0.284	0.1837	101.4303	101.2093	100.3999	100.1167
89.86	89.775	89.6706	89.6531	89.8379	89.5291	103199	51312	55.2638	72.9107	0.3726	0.1938	101.3118	101.2103	100.3999	100.1195
89.755	89.783	89.6936	89.6538	89.8392	89.536	53563	51973	53.2149	41.2502	0.5502	0.2571	101.3118	101.2113	100.3607	100.1219
89.72	89.753	89.7026	89.6511	89.8458	89.5477	61990	52102	47.2811	-39.4986	0.4754	0.3482	101.1876	101.211	100.3607	100.1243
89.61	89.721	89.7081	89.6558	89.8565	89.5631	43587	52518	50.0099	-6.6653	0.4039	0.4172	101.1876	101.2108	100.4167	100.1272
89.66	89.699	89.7251	89.6704	89.8632	89.5741	27326	50723	54.5679	49.7928	0.3644	0.4333	101.1876	101.2106	100.5175	100.1311
89.75	89.686	89.7305	89.6758	89.8803	89.5944	31100	48712	51.2153	-11.497	0.3116	0.4211	101.1199	101.2097	100.5175	100.135
89.69	89.682	89.7325	89.6898	89.8994	89.6166	40605	48832	51.7471	-9.8923	0.1685	0.3448	101.1312	101.2089	100.5175	100.1388
89.7	89.712	89.7325	89.7057	89.9095	89.6307	28804	47490	54.9244	43.6034	0.0883	0.2673	101.1312	101.2081	100.5848	100.1432
89.76	89.74	89.7305	89.7188	89.9174	89.642	45016	48207	56.959	78.4895	0.075	0.2015	101.1763	101.2078	100.5848	100.1476
89.8	89.742	89.7205	89.7308	89.9179	89.6456	64053	49019	54.3186	23.752	0.0148	0.1316	101.1312	101.207	100.5848	100.1519
89.76	89.778	89.732	89.7463	89.921	89.6512	53241	49546	59.8329	139.2172	0.0269	0.0747	101.1312	101.2063	100.708	100.1575
89.87	89.82	89.751	89.7617	89.9309	89.6628	61410	50466	61.646	158.9833	0.0714	0.0553	101.1762	101.206	100.708	100.163
89.91	89.834	89.773	89.7663	89.9284	89.6597	42979	50202	56.1837	81.2366	0.1229	0.0622	101.1762	101.2057	100.6184	100.1675
89.83	89.838	89.789	89.7663	89.9268	89.6581	45226	50710	55.5213	60.4692	0.2551	0.0982	101.1649	101.2053	100.6184	100.172
89.82	89.838	89.79	89.7597	89.9375	89.6672	64281	51092	51.5921	-3.2213	0.4544	0.1861	101.0974	101.2042	100.6184	100.1764
89.76	89.822	89.8	89.762	89.9511	89.6793	35636	46588	53.369	15.7985	0.4986	0.2805	101.0974	101.2032	100.6521	100.1812
89.79	89.814	89.817	89.772	89.9553	89.6821	49554	46321	57.8162	97.5901	0.5708	0.3804	101.1874	101.203	100.6521	100.1858
89.87	89.7962	89.8151	89.7807	89.9583	89.6838	28938	44117	49.6014	-64.4185	0.2971	0.4152	101.1874	101.2028	100.5076	100.189
89.741	89.7842	89.8111	89.7874	89.9624	89.6884	81929	46673	50.7124	-52.2388	0.11	0.3862	101.2089	101.2029	100.5076	100.1922
89.76	89.8092	89.8236	89.7964	89.9711	89.6975	40585	47557	57.3692	101.0636	0.1637	0.328	101.2089	101.203	100.6475	100.1967
89.885	89.8352	89.8286	89.8117	89.9789	89.7065	24050	47087	59.0372	122.2582	0.1653	0.2614	101.2089	101.203	100.6867	100.2016
89.92	89.8252	89.8196	89.8197	89.9832	89.7123	56641	48156	52.6928	-7.6758	0.0545	0.1581	101.0963	101.202	100.6867	100.2064
89.82	89.839	89.8176	89.8231	89.9814	89.7113	32655	48413	52.0898	-27.8082	0.0081	0.1003	101.0963	101.2009	100.6755	100.2111
89.81	89.853	89.8186	89.8251	89.9786	89.7096	61925	49540	53.2423	5.1333	0.0027	0.0789	101.1188	101.2001	100.6755	100.2157
89.83	89.854	89.8316	89.8337	89.9698	89.7017	32723	47452	56.6132	102.4432	0.0012	0.0464	101.1188	101.1993	100.7428	100.221
89.89	89.85	89.8426	89.8357	89.9624	89.6952	33454	46132	57.1676	96.3574	0.058	0.0249	101.1301	101.1986	100.7428	100.2262
89.9	89.86	89.8426	89.8331	89.9509	89.6863	51637	45481	54.9017	46.9747	0.2445	0.0629	101.0963	101.1976	100.7428	100.2313
89.87	89.86	89.8495	89.8317	89.9317	89.669	70093	47288	50.5829	-39.8667	0.1919	0.0997	101.0288	101.1959	100.7428	100.2364
89.81	89.856	89.8545	89.8311	89.9138	89.6536	77066	49411	50.5829	-43.3556	0.1339	0.1259	101.0288	101.1942	100.7428	100.2414
89.81	89.828	89.841	89.8304	89.8974	89.6396	25044	46795	46.3545	-111.5128	0.0016	0.126	101.0288	101.1926	100.6755	100.2458
89.75	89.8	89.825	89.8284	89.8973	89.6391	23486	45985	47.1477	-102.0601	0.0339	0.1212	101.0288	101.191	100.6867	100.2501
89.76	89.772	89.816	89.8191	89.9039	89.6449	41041	45418	44.9987	-136.0327	0.0693	0.0861	100.9951	101.189	100.6867	100.2545
89.73	89.738	89.799	89.8123	89.9013	89.6415	62367	47646	39.2222	-202.5404	0.3774	0.1232	100.8938	101.1861	100.6867	100.2588
89.64	89.704	89.78	89.8043	89.9225	89.6583	42035	44987	39.2222	-151.7656	0.692	0.2348	100.8938	101.1832	100.6867	100.263
89.64	89.683	89.7555	89.7883	89.9433	89.6749	68402	46841	39.7205	-115.7433	0.7383	0.3822	100.8994	101.1803	100.6867	100.2673
89.645	89.689	89.7445	89.7797	89.9566	89.6854	90100	51245	52.0139	14.2186	0.5397	0.4833	101.0626	101.1792	100.6867	100.2714
89.79	89.715	89.7435	89.7823	89.9635	89.689	76209	52549	56.6139	73.1743	0.3102	0.5315	101.0626	101.178	100.7652	100.2763
89.86	89.741	89.7395	89.7797	89.9713	89.6949	34982	52704	49.9798	2.6443	0.2853	0.5131	101.0626	101.1769	100.6643	100.2802
89.77	89.811	89.7575	89.7903	89.977	89.6986	82660	54087	61.7719	192.9299	0.0266	0.38	101.3103	101.1782	100.6643	100.284
89.99	89.882	89.7825	89.7977	89.975	89.6941	62737	56088	62.2081	168.573	0.0295	0.2383	101.3103	101.1795	100.6754	100.2879
90	89.913	89.801	89.8007	89.9637	89.6797	170763	65241	58.2706	103.1213	0.1762	0.1656	101.2484	101.1802	100.6754	100.2918
89.945	89.917	89.816	89.8013	89.9536	89.6669	113359	69356	53.9263	51.359	0.3241	0.1684	101.2484	101.1809	100.6027	100.2949
89.88	89.941	89.841	89.8067	89.9351	89.6448	43248	67567	54.4885	49.0159	0.4238	0.196	101.2484	101.1815	100.6139	100.298
89.89	89.917	89.864	89.8107	89.9216	89.628	61674	66540	53.0935	31.4091	0.5001	0.2907	101.2258	101.182	100.6139	100.3012
89.87	89.875	89.8785	89.8133	89.9061	89.6095	75757	69921	47.8188	-21.9569	0.3956	0.3639	101.1357	101.1815	100.6139	100.3043
89.79	89.824	89.8685	89.8087	89.8976	89.5979	43379	71248	42.1782	-93.0632	0.1967	0.3681	101.1357	101.1811	100.5018	100.3063
89.69	89.787	89.852	89.8063	89.8994	89.5958	51449	71941	42.5429	-97.0243	0.0649	0.3162	101.1414	101.1807	100.5018	100.3082
89.695	89.727	89.834	89.803	89.8983	89.5911	51648	71227	37.2288	-160.6485	0.0108	0.2336	101.023	101.1791	100.5018	100.3101
89.59	89.6787	89.7979	89.8022	89.8969	89.5874	43212	71305	40.1797	-111.1587	0.1683	0.1673	101.023	101.1775	100.545	100.3125
89.6285	89.6407	89.7579	89.7992	89.8945	89.5829	29555	68715	38.7283	-105.3282	0.5068	0.1895	101.023	101.176	100.513	100.3145
89.6	89.6347	89.7293	89.7906	89.8938	89.5805	56872	66500	43.3663	-64.094	0.6518	0.2805	101.0906	101.1752	100.513	100.3164
89.66	89.6477	89.7174	89.7839	89.8824	89.5693	25283	63105	50.1399	-5.192	0.6005	0.3876	101.0906	101.1743	100.6251	100.3195
89.76	89.6757	89.7014	89.7812	89.8739	89.5616	23019	62308	48.2745	-12.3238	0.6839	0.5222	101.0906	101.1735	100.5915	100.3222
89.73	89.696	89.6873	89.7639	89.8795	89.567	34992	59130	48.2745	-1.4695	0.5499	0.5986	101.0906	101.1727	100.5915	100.3249
89.73	89.721	89.6808	89.7456	89.8807	89.5743	27525	56782	47.9295	4.8669	0.3929	0.5758	101.0906	101.1718	100.5859	100.3275
89.725	89.739	89.6869	89.7326	89.8759	89.5748	29835	47387	49.8574	45.2978	0.2034	0.4861	101.1188	101.1713	100.5859	100.3301
89.75	89.719	89.6833	89.7179	89.8771	89.5809	52766	43348	43.5997	-43.386	0.1355	0.3931	101.0174	101.1698	100.5859	100.3326
89.66	89.711	89.6934	89.7046	89.8727	89.5811	41821	43252	46.0313	7.1211	0.033	0.263	101.0174	101.1683	100.6196	100.3355
89.69	89.729	89.7125	89.7012	89.8658	89.5786	35979	41539	55.0709	157.4068	0.0971	0.1724	101.0174	101.1668	100.7654	100.3397
89.82	89.748	89.7345	89.7032	89.8625	89.5793	64012	40756	55.0709	124.4541	0.4236	0.1785	101.0174	101.1653	100.7654	100.344
89.82	89.747	89.743	89.7069	89.8605	89.5818	41129	40606	49.5211	35.354	0.4717	0.2322	101.0174	101.1638	100.6813	100.3473
89.745	89.773	89.746	89.7132	89.8494	89.575	30118	39184	52.6072	84.6223	0.5837	0.3218	101.0174	101.1623	100.7317	100.3512
89.79	89.779	89.745	89.7219	89.8332	89.5624	33481	37973	47.7198	-31.4707	0.3995	0.3951	100.9386	101.1601	100.7317	100.3549
89.72	89.752	89.7405	89.7257	89.8204	89.5542	26883	36885	45.4461	-98.8997	0.1699	0.4097	100.9386	101.1579	100.6924	100.3583
89.685	89.73	89.739	89.733	89.8094	89.5477	49496	38214	47.3748	-47.4675	0.0206	0.3291	100.9668	101.156	100.6924	100.3616
89.71	89.724	89.7355	89.7367	89.7956	89.5379	31527	36524	47.7722	-35.6097	0.0081	0.2363	100.9668	101.1541	100.6981	100.365
89.715	89.688	89.7305	89.7267	89.7838	89.5304	62363	38996	40.7999	-171.0546	0.0749	0.1346	100.8486	101.1511	100.6981	100.3683
89.61	89.654	89.7165	89.7147	89.7658	89.5175	51832	40917	37.4374	-189.9519	0.2305	0.1008	100.8486	101.1481	100.6306	100.3709
89.55	89.633	89.6925	89.7047	89.7552	89.5109	25910	40312	40.0957	-122.6352	0.3573	0.1383	100.8486	101.1451	100.6643	100.3738
89.58	89.611	89.6705	89.6963	89.7342	89.4913	31653	40587	41.8689	-90.4865	0.4578	0.2257	100.8711	101.1424	100.6643	100.3767
89.6	89.581	89.6525	89.684	89.7099	89.468	16408	39692	39.6566	-99.8712	0.528	0.3297	100.8711	101.1397	100.625	100.3792
89.565	89.577	89.6325	89.6793	89.6832	89.4421	28574	38079	42.0132	-65.8766	0.7212	0.4589	100.8993	101.1373	100.625	100.3816
89.59	89.573	89.6135	89.6687	89.6537	89.4137	26318	37046	38.1606	-101.4863	0.88	0.5888	100.8993	101.1349	100.5576	100.3834
89.53	89.575	89.604	89.6533	89.6418	89.3992	28774	36565	43.7186	-41.6065	0.8106	0.6795	100.9669	101.1332	100.5576	100.3851
89.59	89.547	89.579	89.6293	89.6339	89.3908	71835	37087	36.1394	-160.5677	0.8103	0.75	100.8204	101.1301	100.5576	100.3868
89.46	89.516	89.5485	89.607	89.6276	89.3837	92636	40521	33.7184	-183.9707	0.8239	0.8092	100.764	101.1265	100.5576	100.3885
89.41	89.472	89.5245	89.579	89.6199	89.3756	56590	42285	31.8783	-171.537	0.8192	0.8288	100.764	101.1229	100.5126	100.3898
89.37	89.43	89.5015	89.5523	89.622	89.3766	80250	45403	29.6966	-162.4989	0.8255	0.8179	100.7077	101.1188	100.5126	100.391
89.32	89.406	89.4905	89.538	89.6224	89.3761	34922	45939	42.426	-33.9109	0.7651	0.8088	100.7077	101.1147	100.6814	100.3939
89.47	89.418	89.4825	89.5253	89.6314	89.3835	37756	45157	45.9394	13.9006	0.5924	0.7652	100.7639	101.1112	100.6814	100.3967
89.52	89.44	89.478	89.5123	89.6446	89.395	20722	44436	45.9394	16.3238	0.3939	0.6792	100.7639	101.1077	100.6814	100.3996
89.52	89.464	89.468	89.5043	89.6542	89.4027	37931	42807	44.068	-4.827	0.292	0.5738	100.7302	101.104	100.6814	100.4024
89.49	89.516	89.473	89.5063	89.6677	89.4157	28415	41246	50.5736	85.0682	0.1335	0.4354	100.7302	101.1002	100.7827	100.4062
89.58	89.532	89.469	89.5043	89.6829	89.4309	18216	40733	48.5468	57.634	0.0413	0.2906	100.7302	101.0966	100.749	100.4096
89.55	89.5535	89.4857	89.5062	89.6945	89.4424	41031	41359	53.7082	127.0841	0.01	0.1742	100.8173	101.0938	100.749	100.413
89.6275	89.5835	89.5117	89.5132	89.6983	89.4454	44538	43234	56.297	137.8218	0.1294	0.1213	100.8651	101.0915	100.749	100.4163
89.67	89.6115	89.5378	89.5158	89.7043	89.4507	28453	43226	53.2768	98.1068	0.3374	0.1303	100.8651	101.0893	100.704	100.4192
89.63	89.6295	89.5727	89.5252	89.7266	89.4695	21436	42900	55.8288	108.8718	0.5145	0.2065	100.8651	101.087	100.749	100.4224
89.67	89.6575	89.5947	89.5318	89.7509	89.491	27465	42813	57.091	105.1576	0.8215	0.3626	100.8876	101.085	100.749	100.4257
89.69	89.664	89.6087	89.5452	89.7778	89.5155	18569	39262	54.5725	72.4288	0.8646	0.5335	100.8876	101.0831	100.7153	100.4286
89.66	89.646	89.6148	89.5565	89.8013	89.5394	19943	34416	48.4361	-9.4716	0.738	0.6552	100.7976	101.0802	100.7153	100.4314
89.58	89.64	89.6257	89.5718	89.8239	89.5631	16143	31719	49.951	1.1852	0.6005	0.7079	100.7976	101.0774	100.7377	100.4345
89.6	89.658	89.6438	89.6012	89.8393	89.5795	61875	30494	60.0617	160.379	0.6281	0.7306	100.9776	101.0764	100.7377	100.4375
89.76	89.678	89.6677	89.6225	89.8539	89.5956	43019	31034	61.6269	160.2041	0.6364	0.6935	100.9776	101.0754	100.7714	100.4408
89.79	89.713	89.6885	89.6435	89.8668	89.6126	50486	31883	63.9116	173.0525	0.6695	0.6545	101.0282	101.075	100.7714	100.4441
89.835	89.761	89.7035	89.6635	89.8734	89.6227	58593	34408	62.5742	123.7908	0.6865	0.6442	101.0114	101.0743	100.7714	100.4474
89.82	89.807	89.7235	89.6862	89.8771	89.6297	25333	33568	63.1283	106.165	0.6771	0.6595	101.0114	101.0737	100.7826	100.4507
89.83	89.8095	89.7338	89.699	89.8838	89.6396	19832	32995	57.8445	48.0182	0.6433	0.6626	101.0114	101.0731	100.7183	100.4534
89.7727	89.8084	89.7432	89.7146	89.8931	89.6527	17481	32946	58.6065	49.809	0.5779	0.6509	101.0114	101.0725	100.7315	100.4561
89.7844	89.8034	89.7582	89.7268	89.9018	89.6653	15248	31228	60.2969	62.7213	0.5735	0.6317	101.0114	101.0719	100.7602	100.4592
89.81	89.7914	89.7762	89.7328	89.912	89.6798	52835	31781	55.5185	13.7686	0.5268	0.5997	100.955	101.0707	100.7602	100.4621
89.7599	89.7734	89.7902	89.7401	89.9131	89.6836	34875	32209	53.6975	-9.7473	0.3816	0.5406	100.955	101.0696	100.7378	100.4649
89.74	89.775	89.7923	89.7475	89.9182	89.6913	20834	32169	56.8237	26.9208	0.3323	0.4784	100.955	101.0684	100.7836	100.4681
89.7808	89.7841	89.7963	89.7569	89.9266	89.7019	16684	31450	60.3042	87.8479	0.3513	0.4331	100.955	101.0673	100.8389	100.4717
89.83	89.7892	89.7963	89.7685	89.938	89.7153	42838	33068	60.6789	92.615	0.3189	0.3822	100.9611	101.0662	100.8389	100.4754
89.8354	89.8112	89.8013	89.7879	89.952	89.7313	33445	33968	63.083	142.6368	0.2519	0.3272	100.9611	101.0652	100.8777	100.4794
89.87	89.8192	89.7963	89.7999	89.9686	89.7512	31509	34992	53.8582	-50.2603	0.0351	0.2579	100.9611	101.0642	100.7767	100.4824
89.78	89.8281	89.8016	89.8042	89.9834	89.769	55740	34583	57.226	47.831	0.0165	0.1947	101.0117	101.0636	100.7767	100.4853
89.825	89.8359	89.81	89.8095	89.9925	89.7849	18096	32922	60.2793	121.3423	0.0666	0.1378	101.0117	101.0631	100.8261	100.4887
89.869	89.8508	89.82	89.8145	90.0105	89.8077	20493	30922	62.934	160.5191	0.2805	0.1301	101.0578	101.0631	100.8261	100.492
89.91	89.8658	89.8385	89.8228	90.0282	89.8299	31744	29132	65.0794	170.1901	0.483	0.1764	101.0971	101.0634	100.8261	100.4954
89.945	89.9078	89.8635	89.8335	90.0425	89.8479	136016	36511	67.6706	171.3922	0.6852	0.3064	101.1477	101.0642	100.8261	100.4987
89.99	89.9408	89.8844	89.848	90.0532	89.8617	65965	39587	67.6706	132.3817	0.7455	0.4522	101.1477	101.0651	100.8261	100.5019
89.99	89.962	89.8989	89.8607	90.0814	89.8893	28254	40305	65.7593	99.0693	0.7964	0.5981	101.1477	101.0659	100.809	100.505
89.9748	89.994	89.9224	89.878	90.1148	89.9214	199593	52595	71.2391	151.2566	0.8726	0.7165	101.2547	101.0678	100.809	100.508
90.07	90.021	89.9434	89.8993	90.147	89.9522	97447	55569	71.7506	131.3368	0.8894	0.7978	101.2547	101.0696	100.8202	100.5111
90.08	90.033	89.9704	89.92	90.1734	89.9775	40529	55946	67.8527	90.7846	0.879	0.8366	101.2547	101.0715	100.7867	100.5138
90.05	90.039	89.9899	89.9359	90.2031	90.0062	73875	59482	64.1015	57.69	0.8374	0.8549	101.221	101.073	100.7867	100.5166
90.02	90.082	90.022	89.9599	90.2221	90.0221	81487	63802	73.1563	166.7698	0.8537	0.8664	101.4121	101.0763	100.7867	100.5192
90.19	90.12	90.057	89.9883	90.2364	90.0331	42298	63766	75.8532	181.1547	0.8641	0.8647	101.4121	101.0797	100.8648	100.5227
90.2599	90.158	90.0895	90.0149	90.2459	90.0392	48594	64776	76.2246	151.9197	0.9061	0.868	101.4235	101.0831	100.8648	100.5261
90.27	90.194	90.1135	90.0449	90.2544	90.0444	34128	64951	71.5295	102.6117	0.8977	0.8718	101.4235	101.0865	100.8201	100.529
90.23	90.247	90.143	90.0756	90.2642	90.0527	67803	65755	73.9096	109.7383	0.8966	0.8836	101.4853	101.0905	100.8201	100.5319
90.285	90.247	90.1645	90.097	90.2773	90.0643	36026	66950	63.9629	42.2586	0.8333	0.8795	101.4853	101.0944	100.714	100.5337
90.19	90.227	90.1735	90.1136	90.2848	90.07	57502	69417	61.1637	16.3683	0.7208	0.8509	101.4515	101.0979	100.714	100.5355
90.16	90.198	90.178	90.1256	90.2952	90.0785	88954	73231	57.9755	-16.6692	0.5438	0.7784	101.4121	101.1011	100.714	100.5373
90.125	90.178	90.186	90.135	90.3039	90.0855	52695	67677	58.3097	-25.9284	0.3853	0.676	101.4121	101.1042	100.7196	100.5391
90.13	90.153	90.2	90.1463	90.3102	90.0902	32316	65433	60.3482	-5.3872	0.2573	0.5481	101.4121	101.1072	100.7531	100.5412
90.16	90.158	90.2025	90.1623	90.3106	90.0885	32101	65690	63.838	41.5066	0.1646	0.4144	101.4121	101.1103	100.8146	100.544
90.215	90.161	90.194	90.1693	90.3085	90.0844	33504	54617	59.7214	-13.1272	0.0868	0.2876	101.3672	101.1128	100.8146	100.5466
90.175	90.18	90.189	90.1787	90.3049	90.0805	36496	50554	62.6405	30.2589	0.0532	0.1894	101.4178	101.1158	100.8146	100.5493
90.22	90.198	90.188	90.19	90.2926	90.0666	67691	52365	62.6405	26.3501	0.007	0.1138	101.4178	101.1189	100.8146	100.5519
90.22	90.208	90.1805	90.2027	90.2828	90.0556	74288	52392	61.4917	18.2667	0.0839	0.0791	101.4065	101.1217	100.8146	100.5546
90.21	90.196	90.177	90.2003	90.2764	90.0483	39993	49626	55.4674	-64.5118	0.1776	0.0817	101.4065	101.1245	100.7531	100.5565
90.155	90.188	90.1745	90.192	90.2708	90.0464	45684	49852	53.4184	-86.2601	0.174	0.0991	101.384	101.1271	100.7531	100.5585
90.135	90.172	90.176	90.1833	90.2735	90.0523	47181	49757	53.8769	-69.7291	0.1277	0.114	101.3897	101.1297	100.7531	100.5604
90.14	90.137	90.1675	90.171	90.2698	90.0507	90207	53496	44.8321	-212.5657	0.2128	0.1552	101.2827	101.1313	100.7531	100.5623
90.0449	90.109	90.1585	90.1567	90.2653	90.0485	23568	50547	47.3447	-130.6187	0.1873	0.1759	101.2827	101.1328	100.7812	100.5645
90.07	90.099	90.1475	90.151	90.2575	90.0435	26045	49882	50.7425	-70.5658	0.207	0.1818	101.3224	101.1347	100.7812	100.5667
90.1053	90.102	90.145	90.1503	90.2508	90.0409	66001	50448	54.7265	-6.0301	0.19	0.185	101.3727	101.137	100.7812	100.5688
90.15	90.121	90.1465	90.1577	90.2475	90.0415	74108	49459	61.1595	102.957	0.0884	0.1771	101.4682	101.1403	100.7812	100.5709
90.235	90.1441	90.1405	90.1597	90.2348	90.0304	39075	48551	53.8843	6.9198	0.1285	0.1602	101.4682	101.1436	100.6974	100.5722
90.16	90.1591	90.134	90.1587	90.2262	90.0229	32815	48584	52.5375	-12.4746	0.1491	0.1526	101.4682	101.1468	100.6807	100.5733
90.145	90.16	90.1295	90.1517	90.2243	90.0213	22491	47943	49.4347	-57.1491	0.1305	0.1373	101.4682	101.15	100.6416	100.5739
90.11	90.153	90.1275	90.1477	90.2133	90.0099	32701	47890	49.8898	-39.059	0.1437	0.128	101.4739	101.1532	100.6416	100.5746
